,,tl_2014_us_cd114_adjusted_moment_centroid,tl_2014_us_cd114_area_per,tl_2014_us_cd114_convex_hull,convex_hull_pop,population_moments
MN,04,0.8880494417584593,0.5258224575560286,0.8774259577556106,0.9078640482845799,1.1797233667452447
MN,05,0.9461668052240629,0.3711818623355828,0.8255240214251579,0.8855690359187937,1.1275129753520137
MN,06,0.7732605108047323,0.21337059277028525,0.6232528510036603,0.2766630476417783,0.6465583262305853
MN,07,0.780052669090572,0.2173699625541078,0.7298813994987864,0.6118786710643283,0.7956644462923177
MN,08,0.8440825904184118,0.3300927365319161,0.7821073901114058,0.8829242897714034,1.1396994007678893
MO,01,0.9105240379508402,0.2666204587344151,0.7286085649766496,0.8699665657520848,1.1334643794903787
MO,02,0.8747209309783771,0.19832699270583018,0.7620649582235338,0.7567112278647532,0.8631059388197607
MO,03,0.816112994051517,0.21227290311627905,0.7737678431431618,0.32565100620925636,0.5450775884993178
MO,04,0.8372429771593194,0.2277768938737146,0.6764833839322193,0.5520510477758039,0.6226650080964931
MO,05,0.6643384698738497,0.18711502668048363,0.6892719097365252,0.7986716882895186,1.177556276851288
MO,06,0.7092549464518672,0.21958217910334335,0.7646033591825733,0.5649712440486387,0.5526163312139725
MO,07,0.8731435480566235,0.44161122684134546,0.8160957954804098,0.9560062625627981,0.8555214280269736
MO,08,0.8705344452279503,0.3339359476983564,0.8114044241975654,0.9005332592327948,0.7535069464235128
MP,98,0.1317184347303717,0.07683028807790773,0.07948502364618765,,
MS,01,0.8936846010878792,0.34014400845545856,0.812124987079587,0.877518985544962,0.6766816465589196
MS,02,0.8731795867992237,0.14815291928768273,0.7843102812430444,0.7188411133451225,0.8399639347508798
MS,03,0.6641668052695682,0.15871633254611833,0.634374644996167,0.6109689475881938,0.5824880854532407
MS,04,0.9536982792934474,0.4058190616827115,0.8787186233538552,0.9673871225627068,0.9912576395429243
MT,00,0.7794778794061225,0.4217510745861577,0.9300970489501699,1.0,0.8614426942988407
NC,01,0.7228951724254565,0.03992818039199163,0.4991864847184158,0.3599105022472572,0.3473022585886356
NC,02,0.845169237085405,0.10664789565267901,0.7230493977924881,0.6388189975535855,0.5622557936979314
NC,03,0.8136460360647683,0.10254689690556484,0.712818691382618,0.6495285930226277,0.7222263691758305
NC,04,0.5537274000446727,0.048396753235510986,0.3742538759882604,0.44346073636213573,0.27021268507118273
NC,05,0.7534209853925511,0.15426734784722693,0.701532827777532,0.6894866077304023,0.5437600312447539
NC,06,0.6267580737835179,0.11690641858828127,0.7454494305273588,0.5176999206781594,0.6089742026787005
NC,07,0.8423402353588145,0.12477749942144958,0.6337061606621427,0.4891675925419578,0.5501531323702052
NC,08,0.7162129882545776,0.22303162742616292,0.6694922340199174,0.6945783046963405,0.4269761943508096
NC,09,0.5419146117137756,0.08576352055415334,0.5089824447047713,0.5410980687903504,0.6284393817101169
NC,10,0.6931549070073554,0.21955555066976587,0.7014209843051954,0.741503530612967,0.35899949597668157
NC,11,0.6506256736282889,0.20650366482921348,0.8189299067452296,0.8196920814396204,0.525788554506705
NC,12,0.3034767414084171,0.0290796118057482,0.24896713326708209,0.41354569099367944,0.07143280602340076
NC,13,0.7319648195258794,0.06001542885286861,0.5395697578150261,0.4930792707521041,0.637568422742525
ND,00,0.8295201088063459,0.43276689518244343,0.9895128182026441,1.0,0.6385719228651446
NE,01,0.9229027089602414,0.3064944550450424,0.830912291202473,0.4890443399773143,1.1370792509140681
NE,02,0.9415611790840794,0.41312146448538833,0.8600978459767552,0.9622075196145992,2.1162708233818157
NE,03,0.7841105527279246,0.32902989165322294,0.8256185870400746,0.3333470224748325,0.5884128890111437
NH,01,0.7720709446197751,0.17513937425158135,0.6225124366094433,0.8049111548342995,0.8738295579398291
NH,02,0.6891410269842316,0.15237900171110905,0.703394979496558,0.6204555973128298,0.8364716842272214
NJ,01,0.7837123274641152,0.25343421076141187,0.7055929626091839,0.9019471702201262,1.2591975518379723
NJ,02,0.881668630551968,0.3474772502683164,0.8403213491527327,0.7508618958018193,0.873076431957866
NJ,03,0.70118269883442,0.19342177440924227,0.6201638766821094,0.6809943626756145,0.40856290991470406
NJ,04,0.8349417118527598,0.22070522523126102,0.7041211417868665,0.6680036032553297,0.5814869221977409
NJ,05,0.6120262736182249,0.20506249860179374,0.5849977129963533,0.39205242283226116,0.42718749830106406
NJ,06,0.6303107686389918,0.1361597320781875,0.5729401477602775,0.6537226097617123,0.6627780670851271
NJ,07,0.8515667646135818,0.20230087358407534,0.7021962754566635,0.5657811604523666,0.5988816549925978
NJ,08,0.6704854281280953,0.09901130860091648,0.5380625896785177,0.6419987837513385,0.36465338673622094
NJ,09,0.7573783459158903,0.18004709467110136,0.5860439056510979,0.60070286785822,0.6397390919704755
NJ,10,0.73675931046922,0.12557689695374463,0.561853082050776,0.6234166929026659,0.5444182062351303
NJ,11,0.894096863515003,0.21920766156389782,0.7305462323311497,0.6482282527736349,0.8825135597862868
NJ,12,0.7645197315178606,0.15846405165467176,0.6300664447246577,0.5865975551563015,0.4969956151341307
NM,01,0.8018296690569977,0.2554136605205237,0.7120311833140222,0.7841283223549679,7.761641201147306
NM,02,0.8563981385040552,0.39919604607408704,0.8468556946648003,0.4616169401156206,0.9354395688727859
NM,03,0.7160826289644768,0.3649378234401966,0.7922628593981235,0.47109923589724934,0.6472084490176931
NV,01,0.8310698056235241,0.5564917385341022,0.8979366414678303,0.9572840808548289,0.6699574457233315
NV,02,0.8495726297060735,0.5463185158928189,0.8948715057908394,0.9842809657102869,1.4990970471636589
NV,03,0.8243926630973607,0.4130632804490842,0.9026716953302992,0.5187013144661964,3.57740017279177
NV,04,0.890252194341569,0.5098119092087233,0.8698956942408133,0.3473852600641529,2.9168669026799785
NY,01,0.6931299399428188,0.3986167501219419,0.9354475329239788,0.7595602911637023,1.2823546022872032
NY,02,0.8604094745112225,0.423330506818815,0.8220845946610217,0.901894749540701,0.7845916282863382
NY,03,0.826276545644943,0.4244547281105047,0.8724924269619797,0.754831897199987,0.5837395376339367
NY,04,0.9659841987816695,0.44821523571635846,0.8593060718906556,0.7891740209930924,1.517307718295684
NY,05,0.7009135008188061,0.2373256216545071,0.6173069817798844,0.5128709376136653,1.708818464568262
NY,06,0.7584850026864692,0.325694044932547,0.801149401771624,0.7742354809339496,0.6871914024111768
NY,07,0.4999143190043881,0.08999044211817996,0.4310658290537733,0.4511038312914361,0.24766830609422855
NY,08,0.6943168299277301,0.18306129366482368,0.5561747064970384,0.3366263910835572,0.7166169067823641
NY,09,0.8394804440666228,0.2961216902608446,0.6805633515350135,0.7847602719130683,0.7730171412205654
NY,10,0.4888421250537026,0.0936664748624596,0.4592596440257049,0.3991389982303917,0.1824737095121957
NY,11,0.886955221686129,0.4365799114166209,0.8478702050100586,0.7709796069197253,0.7267333282827595
NY,12,0.901863382491538,0.3051341575384094,0.7713469331609025,0.7867739513163016,0.9238211807144403
NY,13,0.6482171084895303,0.2939411542815155,0.6462043226048505,0.6390723434946952,0.4009704879185684
NY,14,0.7196304367442592,0.22161545001803173,0.6657153624243507,0.5505407159327484,0.6921654215668978
NY,15,0.9479191291184588,0.5416693242778509,0.8772714873297252,0.9245192604958882,1.2002385277929661
NY,16,0.8336827631111549,0.37170455082053233,0.8375532755426083,0.8434452941100429,1.3575860358736236
NY,17,0.9121064680206474,0.4535910240429249,0.9059105434501344,0.9323401646158962,0.8200006063178905
NY,18,0.7350796446862655,0.2965577661270557,0.7226637260243749,0.6658795935919571,0.6840000395454653
NY,19,0.8830385746215892,0.2646251224009235,0.7633539950384824,0.414484204787681,0.8575246066788446
NY,20,0.9150424436992102,0.33007687783348216,0.7706277642532908,0.9225157135695832,1.7335539001231832
NY,21,0.9019425890493632,0.4326170941019372,0.8994512532429718,0.8930636125856409,0.613092672693442
NY,22,0.8498402966241309,0.20964231072366513,0.6469435878221073,0.5574955005480127,0.6643303241551204
NY,23,0.5627358270204356,0.28170449562489114,0.7411439834141046,0.6815190214785125,0.3026721300030256
NY,24,0.8870310126749844,0.4159965716959553,0.8178576663919591,0.8894830836269537,1.2102007228643965
NY,25,0.9626950983786435,0.5193133593183529,0.9398272576361313,0.9822170764786143,3.365472695238835
NY,26,0.8460021182099621,0.3734460308280989,0.7715846283997619,0.9654735913195663,0.9713485970090463
NY,27,0.8615442035496396,0.29283753301230836,0.7488896973336177,0.33529672559802254,0.8272205275213028
OH,01,0.6217894433992082,0.15427452015377124,0.6206946779087336,0.5445157762856911,0.642734406814561
OH,02,0.8145202251961888,0.22529485795224635,0.8140385236618974,0.7690291877225129,0.49238745782280524
OH,03,0.8370945107250178,0.05612063488871678,0.6499712654022695,0.7344636048694575,0.7671759976130462
OH,04,0.6374232931747392,0.14393127127733055,0.5355990130200219,0.5589213374448274,0.29528546415649676
OH,05,0.8777266863055649,0.31132893388968397,0.7692351200225629,0.6034181625242382,0.9388345313320904
OH,06,0.5888378429439355,0.14795886400253935,0.601176496628952,0.6098353778240911,0.27103588839319664
OH,07,0.7884805511789117,0.12282513526117768,0.616288511738178,0.3672796364970048,0.5870209021803001
OH,08,0.7311573968429234,0.2755488303317975,0.6170564792768923,0.44266295689415425,0.5725723554361417
OH,09,0.5900665214996701,0.19307164971279908,0.6006353757660668,0.6421382521968436,0.1508513469829368
OH,10,0.624907473257257,0.347058879729906,0.858881118901792,0.9634944030274564,1.304535319282869
OH,11,0.7062052775940466,0.14206062176060166,0.707271695333977,0.5956377460614066,1.28636984066972
OH,12,0.6925607789022973,0.1361892774023424,0.6184008171791195,0.5782296777339208,0.6166664535959979
OH,13,0.6372978538437813,0.08220052887234859,0.5824452710062017,0.6943656953565858,0.2764588216778741
OH,14,0.948917287105842,0.3468892286442384,0.8569448404518485,0.5248514503382267,1.3500281821528606
OH,15,0.7301084871712719,0.1374874873730076,0.6891841681511187,0.4366114113568585,0.7759169796779406
OH,16,0.7652543209111646,0.10926272700944524,0.5756682925258976,0.43830046423810426,0.589205009552282
OK,01,0.6570183533646458,0.2068810648371146,0.4963785276114672,0.8400701374084093,1.3670365763375938
OK,02,0.8714960914481299,0.27031194497403305,0.8055621099624332,0.4662972849511652,0.806432430634518
OK,03,0.6847901515252591,0.2499458668733277,0.6992275116016538,0.39311057050206255,0.78257617128928
OK,04,0.865841916068679,0.248164859115195,0.7616369789777302,0.7602898600658072,0.9979804548813376
OK,05,0.7196962018733164,0.26786490995105144,0.674533734427724,0.7115579767186454,1.1445354343844154
OR,01,0.8326035465505459,0.260526459891379,0.7104671368592849,0.8488677014910821,1.5342349776638182
OR,02,0.9195023062284147,0.4441698088484681,0.8702178610746094,0.9719741522349132,0.6556972369380891
OR,03,0.7707758559353562,0.22304668895580812,0.7128903151718149,0.7545689823267686,2.710272114092576
OR,04,0.9060166752203361,0.3972118222212909,0.8580833269299296,0.8147361705521147,1.4527161899101262
OR,05,0.655839051774326,0.13983320212316733,0.6229098876376394,0.42330556559231036,1.2609237745600623
PA,01,0.5139996738394729,0.07620092192352043,0.5299236049652014,0.5273140153437015,0.33619968156428
PA,02,0.8990155621969781,0.3929883939466799,0.865962600042974,0.8708348655779298,0.976567585842246
PA,03,0.7333354014399786,0.21917026923371902,0.6612759391437627,0.6979249804425377,0.6043830556613212
PA,04,0.810417358380239,0.3617825511804649,0.8532506571280152,0.8738919806519203,1.0109192107819351
PA,05,0.8292059623833313,0.24779679381422298,0.7296081807302247,0.6885062753627006,0.4985949781761608
PA,06,0.6036733172854182,0.07878707589580831,0.5201723791458497,0.6095111342955649,0.40834932268597607
PA,07,0.6366038794894967,0.03950310847312404,0.4584162729430919,0.3317883022385255,0.47993684007269005
PA,08,0.7858393255859626,0.35469377946097325,0.7674062045773742,0.6645910204758164,0.6874202758428332
PA,09,0.6767208604466778,0.12955131591287178,0.6604254471226193,0.5331129429966639,0.33241950769122125
PA,10,0.6514210211808635,0.13765077537837328,0.5949240482543707,0.4014783985873636,0.40990469152466014
PA,11,0.5798813762160505,0.13080779676449386,0.5662006528814899,0.4726710824465716,0.3357844261066638
PA,12,0.47062816731997953,0.09814206394833037,0.4347479771782855,0.30777067663598356,0.2956466248358649
PA,13,0.6809137470077831,0.0733045972489714,0.6036397905219237,0.6260539677663652,0.4861564054878679
PA,14,0.7888594534761422,0.11019813387894778,0.6139205172444065,0.7960033343146776,0.8123248994864171
PA,15,0.4753539241838651,0.1332267686647887,0.6011021556004462,0.5875656348827024,0.24585345227673033
PA,16,0.772265104154894,0.12000257222768297,0.6173302923909466,0.744457877335899,0.5917900892900846
PA,17,0.5672310412241401,0.07807249975325237,0.46187304441191673,0.5233548725851774,0.3545360034995705
PA,18,0.6972285118277837,0.16668357467179645,0.6690681549118082,0.4326961222238641,0.9336348610365638
PR,98,0.6916604175459471,0.26831506848472897,0.7656840567227775,,
RI,01,0.6460885694031858,0.26850835858228883,0.5833295306685494,0.571844107414112,0.850513084650246
RI,02,0.8381512682909388,0.3280858363533651,0.7600156793825952,0.8334307255961119,1.350230087176401
SC,01,0.5573507370776795,0.09949958600637132,0.5875940076112024,0.8276790724707391,0.4937541276565625
SC,02,0.876549055259428,0.16488345572394034,0.7276971280942676,0.7157847985397585,0.7353473452340371
SC,03,0.8353053325182174,0.32648814145423405,0.8573084749754583,0.6538397982214755,1.0464728308467657
SC,04,0.8685507958967957,0.2584109025369906,0.7962819557671905,0.9239453872227131,1.2216725483194508
SC,05,0.8159614668223005,0.2071470684444967,0.7556678434619113,0.49472234076802707,0.6493561762911448
SC,06,0.8440301369307937,0.07930442954870986,0.6573233468338903,0.4001584243799133,0.6741814674536575
SC,07,0.7931959958654147,0.2920793628187478,0.787537987930327,0.9293344266122465,0.6843730393165041
SD,00,0.80371171199816,0.4976944370063929,0.9277366954264099,1.000007369432087,0.4734285292086657
TN,01,0.7211614617727654,0.21505602569576246,0.7693337860652882,0.9137009592382078,0.5942508932817752
TN,02,0.7532905136845434,0.10832077853649288,0.5516009992937859,0.6989489772251968,1.295528431336471
TN,03,0.7193292294192495,0.11528444777458957,0.6178320537321913,0.48718274690364294,0.4456119905988326
TN,04,0.7178609321766042,0.1372055588169248,0.6853350099902116,0.6042371487038161,0.46421347689679054
TN,05,0.7730466947074162,0.2862611394062257,0.7853123494910033,0.8798957309388588,1.2527350399968555
TN,06,0.7844063834408318,0.22470334515244242,0.7089659178818704,0.43209440431002816,0.6374773746850522
TN,07,0.8403487672287825,0.21740933471200696,0.7174383741517745,0.5221725401447314,0.6186341526713435
TN,08,0.8711332146222432,0.25027484160067826,0.8030665082585114,0.6711848789648979,0.6735266493650606
TN,09,0.8569281256864635,0.187515466412296,0.6879151063453138,0.8206118019470129,1.4740851030963251
TX,01,0.8663654848356284,0.20312937858436023,0.7680077965075348,0.8712129338365708,0.9381242864113895
TX,02,0.5185647957069203,0.0737357763090956,0.4205451300393977,0.3598950953467882,0.3618004518218729
TX,03,0.9214860757819802,0.3685261432052806,0.8712390972254638,0.948399912558334,1.7957737947672547
TX,04,0.7778180818428221,0.17535737539704904,0.7807572038371373,0.5698644621194754,0.47738323096413754
TX,05,0.7977754416908814,0.12963490380121567,0.6841195217868556,0.5326423479674598,0.5487696262759557
TX,06,0.822988815551642,0.2105318492836751,0.7635336484228532,0.48414616057479437,1.057841063552872
TX,07,0.6565708464783039,0.13386122196642997,0.5548800012394612,0.5814197206640201,0.41812376722593875
TX,08,0.9578417446499887,0.22984759638211774,0.8399575786944709,0.7106254832539779,1.7781269546773
TX,09,0.6971319078868325,0.15186817115189025,0.6068907332117417,0.6476746827637685,0.5767881473031303
TX,10,0.8238353344187892,0.15032358380755934,0.72502069530298,0.4417190445564622,0.233765214556038
TX,11,0.7030701660594896,0.19450411479948812,0.6156734884110565,0.6733744980935992,0.36512067785058233
TX,12,0.9117119939089601,0.2255652189915054,0.7679495702338122,0.6517533117280724,1.5240705452882317
TX,13,0.713338663267726,0.25738067057667435,0.6744666828936813,0.8631524574625972,0.40624032071569893
TX,14,0.5356418619369862,0.15417284026058034,0.5823071012941434,0.5460340391800015,0.2901321786850677
TX,15,0.527328443705328,0.1256980375485736,0.5199934908535663,0.6028615051859063,0.17965692592528695
TX,16,0.8615810897129567,0.5405622517193486,0.9426848929459418,0.9739273020843936,1.7202149774081756
TX,17,0.9060256276419804,0.18811017900679197,0.6731765543047803,0.5821132479273549,0.5929844880813829
TX,18,0.7771747287382832,0.08027566700859995,0.5871325601046249,0.5304060390631585,0.622076339744445
TX,19,0.725853523731334,0.27619722080299497,0.7088427500947128,0.9088445163842278,0.6680219171019706
TX,20,0.8825157220696495,0.18198938182272328,0.6892963149247993,0.7360741545539904,0.9381612446341028
TX,21,0.8087168968218144,0.1867868678020266,0.7726949545109913,0.4044642970886177,0.8286363082462589
TX,22,0.7705165125506319,0.14320368437258774,0.7039224539611968,0.45084436825350926,0.6885710950840986
TX,23,0.704859773307986,0.2053281310385445,0.7272038486116557,0.3087299819311403,0.2651297460357415
TX,24,0.8207751194003173,0.20968753816433192,0.749345885688105,0.756545239569844,0.5916307069625535
TX,25,0.7284022732569062,0.15916554905368066,0.6063644263091743,0.29204296867160373,0.336448912677021
TX,26,0.958108059704127,0.4637963093682288,0.9108874115984608,0.8133614822181103,1.2171094596050496
TX,27,0.7626275080499215,0.18868184296873242,0.6178825464486197,0.8056738488511581,0.5403776630023897
TX,28,0.6158580764199597,0.1375897142254205,0.49630705040289474,0.507433649277049,0.1980630635205847
TX,29,0.7100883229097631,0.08714661769001554,0.6001272309623127,0.730190689150863,0.5246420045806979
TX,30,0.8555938515949902,0.17491490729288572,0.7599055541672961,0.6564943395694407,0.871854191349957
TX,31,0.9448848000675538,0.4528507169992635,0.8174778385448658,0.8275104255520803,0.8935521600227689
TX,32,0.7541649794682816,0.12446315170072514,0.6166013857806856,0.64401050718658,0.700193496252867
TX,33,0.5001347502292347,0.04396761752944586,0.4296397183689637,0.47027615143892837,0.2282969776939292
TX,34,0.556105442702355,0.12463196999619644,0.5717837815784771,0.4679070733324848,0.3998005737460477
TX,35,0.39573987335313504,0.053752733237673996,0.36496830496056687,0.4734314644500069,0.09677096577674735
TX,36,0.8894359932646877,0.20848999863649562,0.7856958942637078,0.5141509885339047,0.7584548355243426
UT,01,0.5943795920047571,0.2739731651698891,0.6725632884198872,0.29049849279188755,1.9002750890012212
UT,02,0.8942150436804093,0.36113043016696916,0.8177391736986817,0.33774175699560477,0.6093787971415032
UT,03,0.7560250209760807,0.203029071873337,0.6310921731270281,0.8441476573037002,1.809540601178525
UT,04,0.7721951561396747,0.24406488130083842,0.6425962479544687,0.5089122299466541,2.3208382678106205
VA,01,0.7418178752896596,0.17696924842515044,0.7579231753421278,0.6358911224863273,0.3681227752510655
VA,02,0.7296104766285575,0.20742571230347484,0.5822094090452484,0.5586501925100666,1.3079304139256327
VA,03,0.5828493699424709,0.08175220435485708,0.5820269843949974,0.5736631837738169,0.13586602792364846
VA,04,0.7014628902908024,0.19545442025993098,0.7542558845120023,0.6224522891209525,0.4110092900399669
VA,05,0.7547125842485677,0.14744860789377867,0.6520544158870242,0.5164197539627892,0.5231452803345054
VA,06,0.7502415031007077,0.16059135882650935,0.6944174755061255,0.8171317364327497,0.40659765350106736
VA,07,0.7631345949321792,0.1282420604777892,0.6128758769989303,0.5945204762827256,0.8087093901330623
VA,08,0.8558437810524628,0.2631707994929301,0.8033110631287194,0.8977710194262835,1.233449770506333
VA,09,0.6303510584676566,0.16485621059751107,0.6666271890307761,0.7313084840374459,0.38813117204980224
VA,10,0.6508345186216326,0.11943189705641541,0.5915524818248857,0.5065846519003872,0.5954254654444248
VA,11,0.6626108487617764,0.09196048686360378,0.5259230995614426,0.697665005390515,0.48337266773980325
VI,98,0.47858828209541554,0.29909726646433005,0.4179001514099145,,
VT,00,0.8622084622124552,0.36101590206061707,0.8243334357333283,1.0,0.8699734343960555
WA,01,0.858326905259336,0.19629882635606025,0.7268642950274955,0.3886640074110655,1.5132224027770027
WA,02,0.8471347917001109,0.2449391909235233,0.7325715362524543,0.8224591660971945,0.7581347062220599
WA,03,0.6502327069908448,0.2632691646797485,0.7144102533965238,0.9726241186042307,1.5035504789833616
WA,04,0.8182960086419417,0.22100189093222414,0.6571272508801451,0.828171241303633,1.3707539183565287
WA,05,0.8659114278601541,0.4191626059177354,0.8451395402221381,0.9920512567069366,1.606690375624408
WA,06,0.9158351790997347,0.4643776753650635,0.8419106086955443,0.6530333194138269,1.3575403467192568
WA,07,0.7325261420418911,0.3285961083518885,0.791710175476596,0.8217812223509456,1.342836254785187
WA,08,0.773154437952992,0.17625213864563138,0.6617746374474199,0.576448012780188,0.7152501326411863
WA,09,0.7401513149555304,0.15665912947081995,0.6301784879135306,0.7665601366381586,0.6581536864703651
WA,10,0.7746388578218427,0.22843527015787982,0.7562979022905727,0.8310562721449607,0.6700561476813768
WI,01,0.6319579164482441,0.25935466739674423,0.8717198334167874,0.8059654780614918,0.750270266784526
WI,02,0.9316434078496088,0.4089478647625147,0.8774059934864369,0.8741077509792302,1.5488637525966111
WI,03,0.721733028466689,0.16641746857311704,0.5846343404861394,0.7679878862107363,0.5150140280940337
WI,04,0.7931259659352842,0.3317700992255276,0.959388005514485,0.8456541109375576,7.607741004885711
WI,05,0.8856228832208913,0.23663953066147866,0.8209794561314786,0.6576917383661763,0.9840138148248532
WI,06,0.7113308872505928,0.251447186052699,0.7581769209513877,0.6185736201791002,0.9473861586434542
WI,07,0.8797946433848168,0.2511208388166385,0.7158146336687563,0.6545472630950714,0.6851464462771123
WI,08,0.8452186239283297,0.31338450298250303,0.7623509567178063,0.763519174091991,2.087618847781264
WV,01,0.6835877071116256,0.138998580461731,0.4644756219752283,0.8793401997102132,0.47475024912040675
WV,02,0.4587893508771573,0.09306272124117171,0.5062783949100564,0.7293850070428906,0.11969290214776335
WV,03,0.7704472144238343,0.17731076727933423,0.673031535557671,0.6540184802857492,0.6989165744071711
WY,00,0.9071342304539544,0.7261394187169773,0.9975986051623188,1.0,0.7602994251290505
